member_id,timestamp,day_of_week,hour_of_day,track_name,artist,album,language,genre,ms_played,skipped,shuffle,offline,private_session,start_reason,end_reason,danceability,energy,valence,tempo,acousticness,speechiness,instrumentalness,loudness,popularity,log_ms_played,hour_binned,hour_sin,hour_cos,cluster
1,2026-01-23 20:22:06+00:00,Friday,20,Heat Waves,Glass Animals,Dreamland,English,Indie,134271,True,False,False,False,fwdbtn,fwdbtn,0.804,0.657,0.581,81.89,0.156,0.045,0.0,-5.8,80,11.807622872315914,Evening,-0.8660254037844386,0.5000000000000001,3
1,2026-01-23 20:24:16+00:00,Friday,20,Night Changes,One Direction,FOUR,English,Pop,110182,True,True,True,False,clickrow,fwdbtn,0.553,0.499,0.511,118.14,0.344,0.042,0.0,-8.74,81,11.609897898828107,Evening,-0.8660254037844386,0.5000000000000001,2
1,2026-01-25 18:20:21+00:00,Sunday,18,Blinding Lights,The Weeknd,After Hours,English,Pop,222129,False,False,False,False,trackdone,trackdone,0.792,0.786,0.774,172.01,0.04,0.062,0.0,-6.3,94,12.311018075051669,Evening,-1.0,-1.8369701987210294e-16,0
1,2026-01-25 21:17:39+00:00,Sunday,21,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,72111,True,True,False,False,fwdbtn,fwdbtn,0.606,0.482,0.507,91.86,0.335,0.054,0.0,-8.06,68,11.18597574493043,Late Night,-0.7071067811865477,0.7071067811865474,2
1,2026-01-27 13:06:01+00:00,Tuesday,13,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,135578,False,True,False,False,clickrow,trackdone,0.626,0.518,0.729,96.89,0.387,0.006,0.0,-6.74,80,11.817309775238623,Afternoon,-0.2588190451025208,-0.9659258262890684,2
1,2026-01-28 22:53:01+00:00,Wednesday,22,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,178273,False,True,False,False,trackdone,trackdone,0.732,0.575,0.691,110.66,0.26,0.076,0.004,-6.46,78,12.091076971569317,Late Night,-0.5000000000000004,0.8660254037844384,0
1,2026-01-29 21:50:57+00:00,Thursday,21,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,258518,False,True,False,False,trackdone,trackdone,0.718,0.639,0.737,122.19,0.13,0.097,0.0,-7.04,76,12.462724471196674,Late Night,-0.7071067811865477,0.7071067811865474,0
1,2026-01-31 07:16:04+00:00,Saturday,7,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,108410,True,True,False,False,trackdone,fwdbtn,0.684,0.587,0.734,118.06,0.171,0.111,0.004,-5.84,75,11.5936848388541,Morning,0.9659258262890684,-0.2588190451025206,0
1,2026-01-31 20:31:55+00:00,Saturday,20,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,56193,True,True,False,False,fwdbtn,fwdbtn,0.585,0.504,0.518,95.49,0.438,0.069,0.0,-10.25,71,10.936565268616524,Evening,-0.8660254037844386,0.5000000000000001,2
1,2026-01-31 22:11:35+00:00,Saturday,22,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,212717,False,True,False,False,trackdone,trackdone,0.511,0.412,0.286,80.74,0.668,0.027,0.0,-9.56,86,12.267722623841864,Late Night,-0.5000000000000004,0.8660254037844384,1
1,2026-01-31 23:31:08+00:00,Saturday,23,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,183077,False,False,False,False,trackdone,trackdone,0.474,0.324,0.296,78.52,0.617,0.04,0.0,-11.15,79,12.11766757052176,Late Night,-0.2588190451025215,0.965925826289068,1
1,2026-02-01 23:55:51+00:00,Sunday,23,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,230949,False,True,False,True,backbtn,trackdone,0.688,0.46,0.671,95.35,0.444,0.022,0.0,-7.76,82,12.349956515858752,Late Night,-0.2588190451025215,0.965925826289068,2
1,2026-02-02 18:15:44+00:00,Monday,18,As It Was,Harry Styles,Harrys House,English,Pop,166296,True,False,True,False,trackdone,fwdbtn,0.753,0.61,0.654,107.72,0.068,0.058,0.009,-3.79,82,12.021530625330987,Evening,-1.0,-1.8369701987210294e-16,2
1,2026-02-02 23:46:02+00:00,Monday,23,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,54754,True,False,False,False,fwdbtn,fwdbtn,0.464,0.258,0.263,76.0,0.716,0.013,0.0,-12.62,73,10.91062396770986,Late Night,-0.2588190451025215,0.965925826289068,1
1,2026-02-04 08:06:31+00:00,Wednesday,8,Heat Waves,Glass Animals,Dreamland,English,Indie,39452,True,False,False,False,trackdone,fwdbtn,0.796,0.632,0.509,90.64,0.115,0.061,0.0,-5.7,74,10.582865369010074,Morning,0.8660254037844387,-0.4999999999999998,0
1,2026-02-04 18:58:54+00:00,Wednesday,18,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,149755,False,True,False,False,trackdone,trackdone,0.404,0.356,0.263,75.72,0.769,0.03,0.01,-13.16,63,11.916762581953009,Evening,-1.0,-1.8369701987210294e-16,1
1,2026-02-05 13:36:23+00:00,Thursday,13,Heat Waves,Glass Animals,Dreamland,English,Indie,236380,False,False,False,False,fwdbtn,trackdone,0.748,0.67,0.586,74.31,0.187,0.05,0.007,-6.72,76,12.373200189033636,Afternoon,-0.2588190451025208,-0.9659258262890684,3
1,2026-02-05 17:23:40+00:00,Thursday,17,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,48884,True,False,False,False,appload,fwdbtn,0.745,0.666,0.728,115.09,0.152,0.103,0.009,-6.97,74,10.797225879939772,Evening,-0.9659258262890684,-0.2588190451025206,0
1,2026-02-05 18:52:57+00:00,Thursday,18,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,164084,False,False,False,False,appload,trackdone,0.666,0.456,0.666,97.04,0.433,0.082,0.004,-8.81,78,12.008139865222,Evening,-1.0,-1.8369701987210294e-16,2
1,2026-02-06 07:52:32+00:00,Friday,7,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,110725,True,False,False,False,trackdone,fwdbtn,0.59,0.461,0.712,99.07,0.384,0.009,0.0,-8.01,91,11.614813960134676,Morning,0.9659258262890684,-0.2588190451025206,2
1,2026-02-10 18:53:59+00:00,Tuesday,18,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,188114,False,False,True,True,fwdbtn,trackdone,0.455,0.393,0.224,79.42,0.811,0.046,0.0,-13.28,65,12.14480875692626,Evening,-1.0,-1.8369701987210294e-16,1
1,2026-02-10 22:04:56+00:00,Tuesday,22,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,134172,False,False,False,False,trackdone,trackdone,0.7,0.574,0.667,91.33,0.411,0.061,0.0,-8.74,73,11.80688529102747,Late Night,-0.5000000000000004,0.8660254037844384,2
1,2026-02-10 22:45:20+00:00,Tuesday,22,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,150221,False,True,False,False,clickrow,trackdone,0.583,0.474,0.549,93.0,0.388,0.059,0.004,-8.41,68,11.919869478957793,Late Night,-0.5000000000000004,0.8660254037844384,2
1,2026-02-11 22:26:26+00:00,Wednesday,22,As It Was,Harry Styles,Harrys House,English,Pop,245296,False,False,False,False,trackdone,trackdone,0.681,0.643,0.815,103.42,0.136,0.047,0.007,-4.68,82,12.41022500024925,Late Night,-0.5000000000000004,0.8660254037844384,2
1,2026-02-12 23:13:45+00:00,Thursday,23,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,138769,False,False,False,False,clickrow,trackdone,0.661,0.517,0.733,100.36,0.436,0.038,0.001,-7.3,68,11.840573165365056,Late Night,-0.2588190451025215,0.965925826289068,2
1,2026-02-14 21:18:22+00:00,Saturday,21,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,209319,False,False,False,False,clickrow,endplay,0.569,0.497,0.544,101.7,0.356,0.037,0.0,-10.09,74,12.251619460486143,Late Night,-0.7071067811865477,0.7071067811865474,2
1,2026-02-14 21:51:42+00:00,Saturday,21,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,159189,False,False,False,False,trackdone,trackdone,0.51,0.397,0.423,83.54,0.561,0.063,0.0,-9.09,81,11.977853736349182,Late Night,-0.7071067811865477,0.7071067811865474,1
1,2026-02-15 22:05:37+00:00,Sunday,22,Satranga,Arijit Singh,Animal,Hindi,Bollywood,243619,False,True,False,False,appload,endplay,0.482,0.452,0.407,81.02,0.53,0.032,0.0,-8.92,82,12.40336491325395,Late Night,-0.5000000000000004,0.8660254037844384,1
1,2026-02-15 23:53:16+00:00,Sunday,23,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,220084,False,True,False,True,trackdone,trackdone,0.448,0.38,0.242,87.09,0.742,0.03,0.001,-10.99,78,12.301769114351652,Late Night,-0.2588190451025215,0.965925826289068,1
1,2026-02-17 07:58:06+00:00,Tuesday,7,Satranga,Arijit Singh,Animal,Hindi,Bollywood,216023,False,False,False,False,appload,endplay,0.502,0.451,0.421,95.52,0.533,0.054,0.0,-10.42,71,12.28314479160503,Morning,0.9659258262890684,-0.2588190451025206,1
1,2026-02-17 20:53:45+00:00,Tuesday,20,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,123188,True,True,False,False,trackdone,fwdbtn,0.746,0.669,0.678,122.95,0.086,0.107,0.005,-7.15,77,11.721475040381064,Evening,-0.8660254037844386,0.5000000000000001,0
1,2026-02-19 23:50:34+00:00,Thursday,23,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,231019,False,False,False,False,fwdbtn,trackdone,0.571,0.484,0.511,91.49,0.449,0.027,0.0,-8.32,81,12.350259565842672,Late Night,-0.2588190451025215,0.965925826289068,2
1,2026-02-22 21:06:45+00:00,Sunday,21,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,183687,False,False,False,False,appload,trackdone,0.557,0.487,0.598,88.56,0.392,0.038,0.0,-7.23,72,12.12099394517186,Late Night,-0.7071067811865477,0.7071067811865474,2
1,2026-02-23 09:49:49+00:00,Monday,9,Ranjha,B Praak,Shershaah,Hindi,Bollywood,70439,True,False,False,False,trackdone,fwdbtn,0.502,0.423,0.297,87.53,0.522,0.034,0.0,-8.69,74,11.162516562610142,Morning,0.7071067811865476,-0.7071067811865475,1
1,2026-02-24 23:09:11+00:00,Tuesday,23,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,233548,False,True,False,False,backbtn,trackdone,0.539,0.501,0.516,86.5,0.49,0.051,0.002,-8.52,76,12.361147184182702,Late Night,-0.2588190451025215,0.965925826289068,2
1,2026-02-27 22:07:55+00:00,Friday,22,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,214563,False,True,False,False,trackdone,endplay,0.634,0.601,0.681,101.17,0.38,0.022,0.006,-8.84,77,12.276363341145608,Late Night,-0.5000000000000004,0.8660254037844384,2
1,2026-02-28 01:31:24+00:00,Saturday,1,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,68629,True,True,False,False,clickrow,fwdbtn,0.461,0.321,0.284,81.8,0.812,0.036,0.0,-13.37,67,11.13648503590268,Late Night,0.2588190451025207,0.9659258262890684,1
1,2026-03-01 21:21:42+00:00,Sunday,21,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,39245,True,True,False,False,clickrow,fwdbtn,0.44,0.302,0.214,68.97,0.775,0.034,0.009,-14.27,65,10.577604807189267,Late Night,-0.7071067811865477,0.7071067811865474,1
1,2026-03-01 23:49:19+00:00,Sunday,23,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,266721,False,False,True,False,fwdbtn,trackdone,0.514,0.364,0.325,111.75,0.485,0.049,0.0,-9.85,84,12.493962196456808,Late Night,-0.2588190451025215,0.965925826289068,1
1,2026-03-02 12:32:44+00:00,Monday,12,Perfect,Ed Sheeran,Divide,English,Pop,71647,True,False,False,False,clickrow,fwdbtn,0.647,0.435,0.601,91.39,0.418,0.062,0.0,-9.22,91,11.179520519398482,Afternoon,1.2246467991473532e-16,-1.0,2
1,2026-03-02 20:41:59+00:00,Monday,20,Obsessed,Riar Saab,Obsessed,Hindi,Punjabi,132672,False,True,False,False,backbtn,trackdone,0.769,0.72,0.685,124.42,0.097,0.097,0.005,-5.46,72,11.795642733152476,Evening,-0.8660254037844386,0.5000000000000001,0
1,2026-03-02 21:47:00+00:00,Monday,21,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,67834,True,True,False,False,trackdone,fwdbtn,0.592,0.476,0.668,92.84,0.311,0.029,0.008,-7.44,89,11.12483356491941,Late Night,-0.7071067811865477,0.7071067811865474,2
1,2026-03-02 22:29:40+00:00,Monday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,115096,True,False,False,False,trackdone,fwdbtn,0.751,0.644,0.712,108.45,0.299,0.029,0.0,-7.21,88,11.653530530078374,Late Night,-0.5000000000000004,0.8660254037844384,3
1,2026-03-03 01:23:54+00:00,Tuesday,1,Satranga,Arijit Singh,Animal,Hindi,Bollywood,212245,False,False,False,False,trackdone,trackdone,0.498,0.483,0.365,84.27,0.483,0.042,0.001,-10.99,75,12.265501258295188,Late Night,0.2588190451025207,0.9659258262890684,1
1,2026-03-04 17:43:06+00:00,Wednesday,17,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,112731,True,False,False,False,clickrow,fwdbtn,0.371,0.312,0.358,76.46,0.782,0.009,0.0,-11.3,59,11.632768599387452,Evening,-0.9659258262890684,-0.2588190451025206,1
1,2026-03-04 21:18:30+00:00,Wednesday,21,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,54171,True,False,False,False,appload,fwdbtn,0.612,0.5,0.642,90.29,0.331,0.032,0.011,-7.29,85,10.89991944877526,Late Night,-0.7071067811865477,0.7071067811865474,2
1,2026-03-06 00:44:07+00:00,Friday,0,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,58980,True,False,False,False,clickrow,fwdbtn,0.572,0.561,0.7,96.62,0.38,0.044,0.007,-6.38,80,10.9849706371255,Late Night,0.0,1.0,2
1,2026-03-06 12:25:37+00:00,Friday,12,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,165784,False,True,False,False,clickrow,trackdone,0.593,0.474,0.53,93.26,0.413,0.063,0.0,-8.59,68,12.018447047144312,Afternoon,1.2246467991473532e-16,-1.0,2
1,2026-03-06 22:58:09+00:00,Friday,22,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,225109,False,True,False,False,clickrow,trackdone,0.645,0.474,0.61,83.87,0.407,0.065,0.0,-7.27,72,12.324344450608208,Late Night,-0.5000000000000004,0.8660254037844384,2
1,2026-03-07 01:27:53+00:00,Saturday,1,Perfect,Ed Sheeran,Divide,English,Pop,205967,False,True,False,False,trackdone,trackdone,0.6,0.366,0.653,89.05,0.438,0.034,0.009,-8.69,82,12.235476095899417,Late Night,0.2588190451025207,0.9659258262890684,2
1,2026-03-07 01:40:46+00:00,Saturday,1,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,196326,False,True,False,False,trackdone,trackdone,0.769,0.691,0.642,115.7,0.141,0.104,0.001,-6.12,75,12.187536915380797,Late Night,0.2588190451025207,0.9659258262890684,0
1,2026-03-07 21:13:21+00:00,Saturday,21,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,180391,False,False,False,False,trackdone,trackdone,0.404,0.386,0.253,68.19,0.684,0.032,0.0,-11.4,66,12.102887539729348,Late Night,-0.7071067811865477,0.7071067811865474,1
1,2026-03-08 23:29:14+00:00,Sunday,23,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,163046,False,False,False,False,trackdone,trackdone,0.69,0.478,0.789,99.77,0.376,0.035,0.002,-7.57,91,12.001793781784167,Late Night,-0.2588190451025215,0.965925826289068,2
1,2026-03-10 18:50:54+00:00,Tuesday,18,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,243086,False,False,False,True,clickrow,trackdone,0.413,0.369,0.225,80.87,0.811,0.064,0.002,-13.74,70,12.401174682938498,Evening,-1.0,-1.8369701987210294e-16,1
1,2026-03-11 00:15:07+00:00,Wednesday,0,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,140853,False,True,False,False,trackdone,trackdone,0.783,0.632,0.65,85.76,0.297,0.06,0.0,-5.94,95,11.855479171907309,Late Night,0.0,1.0,3
1,2026-03-11 20:14:36+00:00,Wednesday,20,As It Was,Harry Styles,Harrys House,English,Pop,224722,False,False,False,False,appload,trackdone,0.701,0.772,0.736,102.88,0.116,0.041,0.0,-5.95,85,12.322623811635616,Evening,-0.8660254037844386,0.5000000000000001,3
1,2026-03-11 22:37:36+00:00,Wednesday,22,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,174766,False,True,False,False,trackdone,trackdone,0.619,0.56,0.688,87.04,0.301,0.045,0.0,-6.26,82,12.071208937195674,Late Night,-0.5000000000000004,0.8660254037844384,2
1,2026-03-11 23:48:06+00:00,Wednesday,23,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,38994,True,True,False,False,clickrow,fwdbtn,0.726,0.701,0.683,110.99,0.197,0.09,0.004,-5.37,74,10.5711887117646,Late Night,-0.2588190451025215,0.965925826289068,0
1,2026-03-13 20:19:09+00:00,Friday,20,Heat Waves,Glass Animals,Dreamland,English,Indie,114041,True,False,False,False,trackdone,fwdbtn,0.773,0.604,0.502,80.73,0.105,0.076,0.001,-6.24,72,11.644322080578892,Evening,-0.8660254037844386,0.5000000000000001,3
1,2026-03-14 21:37:41+00:00,Saturday,21,Blinding Lights,The Weeknd,After Hours,English,Pop,66656,True,False,False,False,clickrow,fwdbtn,0.829,0.699,0.671,166.13,0.0,0.024,0.011,-5.35,85,11.107315346348548,Late Night,-0.7071067811865477,0.7071067811865474,0
1,2026-03-14 23:33:45+00:00,Saturday,23,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,107379,True,True,False,False,trackdone,fwdbtn,0.54,0.458,0.567,91.3,0.561,0.028,0.002,-8.74,81,11.58412922397656,Late Night,-0.2588190451025215,0.965925826289068,1
1,2026-03-18 13:30:54+00:00,Wednesday,13,Ranjha,B Praak,Shershaah,Hindi,Bollywood,186706,False,True,True,False,trackdone,trackdone,0.518,0.49,0.4,93.89,0.469,0.034,0.0,-8.86,79,12.137295822131724,Afternoon,-0.2588190451025208,-0.9659258262890684,1
1,2026-03-18 22:44:02+00:00,Wednesday,22,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,56738,True,True,False,False,fwdbtn,fwdbtn,0.707,0.591,0.704,101.05,0.33,0.054,0.007,-7.14,71,10.946217083956563,Late Night,-0.5000000000000004,0.8660254037844384,2
1,2026-03-20 20:51:55+00:00,Friday,20,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,134641,False,False,False,False,trackdone,trackdone,0.784,0.753,0.546,120.97,0.048,0.097,0.001,-4.97,77,11.81037468318098,Evening,-0.8660254037844386,0.5000000000000001,0
1,2026-03-20 22:25:01+00:00,Friday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,213973,False,False,False,False,trackdone,trackdone,0.74,0.655,0.832,101.46,0.268,0.067,0.0,-7.18,80,12.27360979129573,Late Night,-0.5000000000000004,0.8660254037844384,3
1,2026-03-21 09:54:59+00:00,Saturday,9,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,160586,False,False,False,False,trackdone,trackdone,0.582,0.488,0.596,92.05,0.328,0.035,0.0,-9.39,70,11.986591130767648,Morning,0.7071067811865476,-0.7071067811865475,2
1,2026-03-21 21:32:38+00:00,Saturday,21,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,181086,False,False,False,False,fwdbtn,trackdone,0.751,0.742,0.669,118.56,0.129,0.116,0.01,-6.4,74,12.10673285774994,Late Night,-0.7071067811865477,0.7071067811865474,0
1,2026-03-22 23:58:34+00:00,Sunday,23,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,43746,True,False,False,False,clickrow,fwdbtn,0.601,0.578,0.659,96.46,0.396,0.044,0.004,-7.46,85,10.68617831800606,Late Night,-0.2588190451025215,0.965925826289068,2
1,2026-03-23 01:19:01+00:00,Monday,1,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,104746,True,False,False,True,trackdone,fwdbtn,0.589,0.509,0.704,90.04,0.362,0.028,0.0,-8.26,94,11.559303197756124,Late Night,0.2588190451025207,0.9659258262890684,2
1,2026-03-23 21:40:33+00:00,Monday,21,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,151106,True,False,False,False,trackdone,fwdbtn,0.587,0.475,0.506,90.95,0.425,0.058,0.003,-9.41,71,11.925743474123577,Late Night,-0.7071067811865477,0.7071067811865474,2
1,2026-03-23 23:01:36+00:00,Monday,23,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,260584,False,False,False,False,trackdone,trackdone,0.377,0.301,0.301,73.99,0.775,0.024,0.001,-12.7,60,12.470684382538144,Late Night,-0.2588190451025215,0.965925826289068,1
1,2026-03-25 08:49:23+00:00,Wednesday,8,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,229113,False,True,False,False,trackdone,trackdone,0.556,0.572,0.663,101.32,0.419,0.022,0.0,-10.16,85,12.34197497526069,Morning,0.8660254037844387,-0.4999999999999998,2
1,2026-03-28 20:17:31+00:00,Saturday,20,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,56795,True,False,False,False,trackdone,fwdbtn,0.595,0.5,0.646,92.12,0.248,0.051,0.004,-8.32,79,10.947221179694248,Evening,-0.8660254037844386,0.5000000000000001,2
1,2026-04-02 00:00:19+00:00,Thursday,0,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,84927,True,False,False,False,trackdone,fwdbtn,0.535,0.463,0.481,91.24,0.48,0.017,0.008,-9.43,74,11.34955911769188,Late Night,0.0,1.0,1
1,2026-04-03 21:22:09+00:00,Friday,21,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,248927,False,True,False,False,fwdbtn,trackdone,0.71,0.652,0.729,111.25,0.223,0.075,0.0,-7.5,84,12.4249189770065,Late Night,-0.7071067811865477,0.7071067811865474,3
1,2026-04-05 18:48:01+00:00,Sunday,18,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,38865,True,True,False,False,trackdone,fwdbtn,0.79,0.773,0.604,119.65,0.12,0.094,0.0,-5.74,88,10.567875111424648,Evening,-1.0,-1.8369701987210294e-16,0
1,2026-04-05 23:38:03+00:00,Sunday,23,Husn,Anuv Jain,Husn,Hindi,Indie,205287,False,True,False,False,appload,trackdone,0.42,0.289,0.429,70.84,0.795,0.019,0.0,-12.12,68,12.232169150251448,Late Night,-0.2588190451025215,0.965925826289068,1
1,2026-04-06 20:19:01+00:00,Monday,20,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,85557,True,False,False,False,trackdone,fwdbtn,0.543,0.414,0.296,114.35,0.593,0.021,0.0,-7.96,85,11.356949787514065,Evening,-0.8660254037844386,0.5000000000000001,1
1,2026-04-07 08:41:54+00:00,Tuesday,8,Heat Waves,Glass Animals,Dreamland,English,Indie,221646,False,False,False,False,backbtn,trackdone,0.787,0.652,0.564,81.53,0.088,0.078,0.006,-6.38,81,12.308841305229356,Morning,0.8660254037844387,-0.4999999999999998,3
1,2026-04-07 18:47:27+00:00,Tuesday,18,Heat Waves,Glass Animals,Dreamland,English,Indie,232870,False,False,False,False,trackdone,trackdone,0.81,0.617,0.526,83.23,0.186,0.076,0.005,-4.68,78,12.358239931159485,Evening,-1.0,-1.8369701987210294e-16,3
1,2026-04-09 18:40:07+00:00,Thursday,18,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,184995,False,True,False,False,backbtn,trackdone,0.43,0.318,0.281,67.79,0.874,0.037,0.008,-11.15,67,12.12808948220509,Evening,-1.0,-1.8369701987210294e-16,1
1,2026-04-10 00:42:05+00:00,Friday,0,Perfect,Ed Sheeran,Divide,English,Pop,45127,True,True,False,False,fwdbtn,fwdbtn,0.644,0.451,0.604,98.87,0.438,0.031,0.002,-5.57,79,10.717258175419811,Late Night,0.0,1.0,2
1,2026-04-11 18:32:36+00:00,Saturday,18,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,179410,False,True,False,False,clickrow,trackdone,0.561,0.505,0.486,91.49,0.467,0.058,0.002,-10.51,67,12.097434542223212,Evening,-1.0,-1.8369701987210294e-16,2
1,2026-04-11 22:04:45+00:00,Saturday,22,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,76734,True,True,False,False,trackdone,fwdbtn,0.435,0.308,0.439,86.93,0.758,0.045,0.005,-13.01,63,11.248113206609196,Late Night,-0.5000000000000004,0.8660254037844384,1
1,2026-04-11 22:17:20+00:00,Saturday,22,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,212050,False,False,False,False,trackdone,trackdone,0.765,0.611,0.815,90.03,0.255,0.069,0.011,-4.84,91,12.264582090760516,Late Night,-0.5000000000000004,0.8660254037844384,2
